time,Inflow
2017-02-01 01:47:00,1.1760716
2017-02-01 01:48:00,1.25091252
2017-02-01 01:49:00,1.3364449999999999
2017-02-01 01:50:00,1.2402209599999998
2017-02-01 01:51:00,1.1226138
2017-02-01 01:52:00,1.29367876
2017-02-01 01:53:00,1.29367876
2017-02-01 01:54:00,1.3043703199999999
2017-02-01 01:55:00,1.29367876
2017-02-01 01:56:00,1.4005943600000001
2017-02-01 01:57:00,1.34713656
2017-02-01 01:58:00,1.29367876
2017-02-01 01:59:00,1.1226138
2017-02-01 02:00:00,1.02638976
2017-02-01 02:01:00,1.13330536
2017-02-01 02:02:00,0.87670792
2017-02-01 02:03:00,1.069156
2017-02-01 02:04:00,0.9515488400000001
2017-02-01 02:05:00,1.2081462799999998
2017-02-01 02:06:00,1.2081462799999998
2017-02-01 02:07:00,1.1546884800000001
2017-02-01 02:08:00,1.02638976
2017-02-01 02:09:00,1.00500664
2017-02-01 02:10:00,1.02638976
2017-02-01 02:11:00,1.03708132
2017-02-01 02:12:00,1.069156
2017-02-01 02:13:00,1.07984756
2017-02-01 02:14:00,1.2081462799999998
2017-02-01 02:15:00,1.10123068
2017-02-01 02:16:00,1.07984756
2017-02-01 02:17:00,1.07984756
2017-02-01 02:18:00,1.00500664
2017-02-01 02:19:00,1.0156981999999999
2017-02-01 02:20:00,1.03708132
2017-02-01 02:21:00,1.05846444
2017-02-01 02:22:00,0.97293196
2017-02-01 02:23:00,0.9515488400000001
2017-02-01 02:24:00,0.9622404
2017-02-01 02:25:00,1.42197748
2017-02-01 02:26:00,1.1760716
2017-02-01 02:27:00,1.07984756
2017-02-01 02:28:00,1.0156981999999999
2017-02-01 02:29:00,1.10123068
2017-02-01 02:30:00,1.1546884800000001
2017-02-01 02:31:00,1.1546884800000001
2017-02-01 02:32:00,0.97293196
2017-02-01 02:33:00,1.13330536
2017-02-01 02:34:00,1.3043703199999999
2017-02-01 02:35:00,1.50750996
2017-02-01 02:36:00,1.1546884800000001
2017-02-01 02:37:00,0.9836235200000001
2017-02-01 02:38:00,0.9622404
2017-02-01 02:39:00,1.1760716
2017-02-01 02:40:00,1.2402209599999998
2017-02-01 02:41:00,1.19745472
2017-02-01 02:42:00,1.1226138
2017-02-01 02:43:00,1.2402209599999998
2017-02-01 02:44:00,0.97293196
2017-02-01 02:45:00,1.3685196800000001
2017-02-01 02:46:00,1.1867631600000002
2017-02-01 02:47:00,1.02638976
2017-02-01 02:48:00,1.2402209599999998
2017-02-01 02:49:00,1.02638976
2017-02-01 02:50:00,1.2081462799999998
2017-02-01 02:51:00,1.1546884800000001
2017-02-01 02:52:00,1.3364449999999999
2017-02-01 02:53:00,1.4433606
2017-02-01 02:54:00,1.3899028
2017-02-01 02:55:00,0.97293196
2017-02-01 02:56:00,1.09053912
2017-02-01 02:57:00,1.03708132
2017-02-01 02:58:00,1.14399692
2017-02-01 02:59:00,1.14399692
2017-02-01 03:00:00,0.9515488400000001
2017-02-01 03:01:00,0.9836235200000001
2017-02-01 03:02:00,1.1226138
2017-02-01 03:03:00,1.34713656
2017-02-01 03:04:00,1.2295293999999999
2017-02-01 03:05:00,0.97293196
2017-02-01 03:06:00,1.0156981999999999
2017-02-01 03:07:00,1.1546884800000001
2017-02-01 03:08:00,1.02638976
2017-02-01 03:09:00,1.00500664
2017-02-01 03:10:00,1.41128592
2017-02-01 03:11:00,1.00500664
2017-02-01 03:12:00,1.56096776
2017-02-01 03:13:00,1.34713656
2017-02-01 03:14:00,1.4005943600000001
2017-02-01 03:15:00,1.29367876
2017-02-01 03:16:00,1.1867631600000002
2017-02-01 03:17:00,1.4968184
2017-02-01 03:18:00,1.2402209599999998
2017-02-01 03:19:00,1.29367876
2017-02-01 03:20:00,1.2295293999999999
2017-02-01 03:21:00,1.14399692
2017-02-01 03:22:00,1.07984756
2017-02-01 03:23:00,1.13330536
2017-02-01 03:24:00,1.10123068
2017-02-01 03:25:00,1.1760716
2017-02-01 03:26:00,1.2829872
2017-02-01 03:27:00,1.13330536
2017-02-01 03:28:00,1.10123068
2017-02-01 03:29:00,1.3364449999999999
2017-02-01 03:30:00,1.2829872
2017-02-01 03:31:00,1.4647437200000002
2017-02-01 03:32:00,1.25091252
2017-02-01 03:33:00,1.34713656
2017-02-01 03:34:00,1.07984756
2017-02-01 03:35:00,1.26160408
2017-02-01 03:36:00,1.07984756
2017-02-01 03:37:00,1.1546884800000001
2017-02-01 03:38:00,1.25091252
2017-02-01 03:39:00,1.2295293999999999
2017-02-01 03:40:00,1.66788336
2017-02-01 03:41:00,1.2402209599999998
2017-02-01 03:42:00,1.3043703199999999
2017-02-01 03:43:00,1.29367876
2017-02-01 03:44:00,1.02638976
2017-02-01 03:45:00,0.9515488400000001
2017-02-01 03:46:00,1.05846444
2017-02-01 03:47:00,1.31506188
2017-02-01 03:48:00,1.02638976
2017-02-01 03:49:00,1.1760716
2017-02-01 03:50:00,1.00500664
2017-02-01 03:51:00,1.00500664
2017-02-01 03:52:00,1.00500664
2017-02-01 03:53:00,1.10123068
2017-02-01 03:54:00,1.05846444
2017-02-01 03:55:00,1.10123068
2017-02-01 03:56:00,1.10123068
2017-02-01 03:57:00,1.1226138
2017-02-01 03:58:00,1.13330536
2017-02-01 03:59:00,1.14399692
2017-02-01 04:00:00,1.1760716
2017-02-01 04:01:00,1.02638976
2017-02-01 04:02:00,1.02638976
2017-02-01 04:03:00,1.069156
2017-02-01 04:04:00,0.97293196
2017-02-01 04:05:00,1.00500664
2017-02-01 04:06:00,1.10123068
2017-02-01 04:07:00,1.0156981999999999
2017-02-01 04:08:00,1.1760716
2017-02-01 04:09:00,1.09053912
2017-02-01 04:10:00,1.2081462799999998
2017-02-01 04:11:00,1.0156981999999999
2017-02-01 04:12:00,1.13330536
2017-02-01 04:13:00,1.2295293999999999
2017-02-01 04:14:00,0.97293196
2017-02-01 04:15:00,1.2829872
2017-02-01 04:16:00,1.1546884800000001
2017-02-01 04:17:00,1.13330536
2017-02-01 04:18:00,1.09053912
2017-02-01 04:19:00,1.5502761999999999
2017-02-01 04:20:00,1.19745472
2017-02-01 04:21:00,1.1760716
2017-02-01 04:22:00,1.2081462799999998
2017-02-01 04:23:00,1.00500664
2017-02-01 04:24:00,1.07984756
2017-02-01 04:25:00,0.97293196
2017-02-01 04:26:00,1.19745472
2017-02-01 04:27:00,1.3043703199999999
2017-02-01 04:28:00,1.7427242799999998
2017-02-01 04:29:00,1.61442556
2017-02-01 04:30:00,1.52889308
2017-02-01 04:31:00,1.3043703199999999
2017-02-01 04:32:00,2.0313963999999998
2017-02-01 04:33:00,1.52889308
2017-02-01 04:34:00,1.29367876
2017-02-01 04:35:00,1.3364449999999999
2017-02-01 04:36:00,1.3899028
2017-02-01 04:37:00,1.45405216
2017-02-01 04:38:00,1.47543528
2017-02-01 04:39:00,1.45405216
2017-02-01 04:40:00,1.02638976
2017-02-01 04:41:00,0.97293196
2017-02-01 04:42:00,1.09053912
2017-02-01 04:43:00,1.1546884800000001
2017-02-01 04:44:00,1.19745472
2017-02-01 04:45:00,1.19745472
2017-02-01 04:46:00,0.9087826
2017-02-01 04:47:00,1.19745472
2017-02-01 04:48:00,1.1226138
2017-02-01 04:49:00,1.4005943600000001
2017-02-01 04:50:00,1.2402209599999998
2017-02-01 04:51:00,1.2402209599999998
2017-02-01 04:52:00,1.57165932
2017-02-01 04:53:00,1.4433606
2017-02-01 04:54:00,1.07984756
2017-02-01 04:55:00,1.1867631600000002
2017-02-01 04:56:00,1.3043703199999999
2017-02-01 04:57:00,1.34713656
2017-02-01 04:58:00,1.42197748
2017-02-01 04:59:00,1.56096776
2017-02-01 05:00:00,1.1867631600000002
2017-02-01 05:01:00,1.00500664
2017-02-01 05:02:00,1.47543528
2017-02-01 05:03:00,1.9030976800000001
2017-02-01 05:04:00,1.7106496
2017-02-01 05:05:00,1.62511712
2017-02-01 05:06:00,1.42197748
2017-02-01 05:07:00,1.29367876
2017-02-01 05:08:00,1.603734
2017-02-01 05:09:00,1.4005943600000001
2017-02-01 05:10:00,1.25091252
2017-02-01 05:11:00,1.35782812
2017-02-01 05:12:00,1.34713656
2017-02-01 05:13:00,1.5502761999999999
2017-02-01 05:14:00,1.57165932
2017-02-01 05:15:00,1.3899028
2017-02-01 05:16:00,1.79618208
2017-02-01 05:17:00,2.20246136
2017-02-01 05:18:00,2.06347108
2017-02-01 05:19:00,1.4968184
2017-02-01 05:20:00,1.45405216
2017-02-01 05:21:00,1.5182015199999999
2017-02-01 05:22:00,1.9351723600000001
2017-02-01 05:23:00,1.79618208
2017-02-01 05:24:00,2.0848542
2017-02-01 05:25:00,1.5182015199999999
2017-02-01 05:26:00,1.9030976800000001
2017-02-01 05:27:00,2.04208796
2017-02-01 05:28:00,2.09554576
2017-02-01 05:29:00,1.603734
2017-02-01 05:30:00,1.41128592
2017-02-01 05:31:00,1.73203272
2017-02-01 05:32:00,1.47543528
2017-02-01 05:33:00,1.7641073999999999
2017-02-01 05:34:00,1.84963988
2017-02-01 05:35:00,2.09554576
2017-02-01 05:36:00,2.18107824
2017-02-01 05:37:00,1.82825676
2017-02-01 05:38:00,1.9244808
2017-02-01 05:39:00,2.3735263200000003
2017-02-01 05:40:00,2.33076008
2017-02-01 05:41:00,1.7427242799999998
2017-02-01 05:42:00,2.53389972
2017-02-01 05:43:00,2.20246136
2017-02-01 05:44:00,3.18608488
2017-02-01 05:45:00,2.34145164
2017-02-01 05:46:00,1.9993217200000002
2017-02-01 05:47:00,2.53389972
2017-02-01 05:48:00,2.39490944
2017-02-01 05:49:00,2.22384448
2017-02-01 05:50:00,2.27730228
2017-02-01 05:51:00,2.89741276
2017-02-01 05:52:00,2.57666596
2017-02-01 05:53:00,2.5445912799999997
2017-02-01 05:54:00,2.3735263200000003
2017-02-01 05:55:00,2.87602964
2017-02-01 05:56:00,3.1753933200000004
2017-02-01 05:57:00,3.1326270800000002
2017-02-01 05:58:00,3.6885882000000003
2017-02-01 05:59:00,2.9722536799999997
2017-02-01 06:00:00,2.76911404
2017-02-01 06:01:00,2.0313963999999998
2017-02-01 06:02:00,2.64081532
2017-02-01 06:03:00,2.63012376
2017-02-01 06:04:00,3.2609258
2017-02-01 06:05:00,2.82257184
2017-02-01 06:06:00,3.8489616
2017-02-01 06:07:00,3.2181595599999997
2017-02-01 06:08:00,3.07916928
2017-02-01 06:09:00,3.9238025199999997
2017-02-01 06:10:00,3.57098104
2017-02-01 06:11:00,4.0627927999999995
2017-02-01 06:12:00,3.77412068
2017-02-01 06:13:00,3.70997132
2017-02-01 06:14:00,3.9986434400000004
2017-02-01 06:15:00,4.298007119999999
2017-02-01 06:16:00,3.9986434400000004
2017-02-01 06:17:00,3.57098104
2017-02-01 06:18:00,4.0948674800000004
2017-02-01 06:19:00,4.04140968
2017-02-01 06:20:00,3.9024194
2017-02-01 06:21:00,4.10555904
2017-02-01 06:22:00,3.2609258
2017-02-01 06:23:00,3.474757
2017-02-01 06:24:00,3.6244388400000003
2017-02-01 06:25:00,3.1753933200000004
2017-02-01 06:26:00,3.12193552
2017-02-01 06:27:00,3.98795188
2017-02-01 06:28:00,3.30369204
2017-02-01 06:29:00,3.39991608
2017-02-01 06:30:00,3.38922452
2017-02-01 06:31:00,3.02571148
2017-02-01 06:32:00,4.4263058399999995
2017-02-01 06:33:00,4.60806236
2017-02-01 06:34:00,4.340773359999999
2017-02-01 06:35:00,4.05210124
2017-02-01 06:36:00,4.31939024
2017-02-01 06:37:00,3.5282147999999998
2017-02-01 06:38:00,3.94518564
2017-02-01 06:39:00,2.6087406399999997
2017-02-01 06:40:00,4.14832528
2017-02-01 06:41:00,3.45337388
2017-02-01 06:42:00,3.5282147999999998
2017-02-01 06:43:00,4.10555904
2017-02-01 06:44:00,3.39991608
2017-02-01 06:45:00,2.39490944
2017-02-01 06:46:00,2.76911404
2017-02-01 06:47:00,3.2609258
2017-02-01 06:48:00,3.07916928
2017-02-01 06:49:00,3.50683168
2017-02-01 06:50:00,3.01501992
2017-02-01 06:51:00,2.87602964
2017-02-01 06:52:00,3.2609258
2017-02-01 06:53:00,2.87602964
2017-02-01 06:54:00,2.96156212
2017-02-01 06:55:00,2.58735752
2017-02-01 06:56:00,4.3835396
2017-02-01 06:57:00,3.22885112
2017-02-01 06:58:00,3.2395426799999996
2017-02-01 06:59:00,3.60305572
2017-02-01 07:00:00,3.4426823200000003
2017-02-01 07:01:00,2.9722536799999997
2017-02-01 07:02:00,3.33576672
2017-02-01 07:03:00,3.6885882000000003
2017-02-01 07:04:00,3.29300048
2017-02-01 07:05:00,3.30369204
2017-02-01 07:06:00,3.1967764400000003
2017-02-01 07:07:00,3.6778966399999997
2017-02-01 07:08:00,3.6885882000000003
2017-02-01 07:09:00,3.73135444
2017-02-01 07:10:00,3.5602894800000002
2017-02-01 07:11:00,3.02571148
2017-02-01 07:12:00,3.5602894800000002
2017-02-01 07:13:00,2.98294524
2017-02-01 07:14:00,3.70997132
2017-02-01 07:15:00,3.08986084
2017-02-01 07:16:00,3.01501992
2017-02-01 07:17:00,3.72066288
2017-02-01 07:18:00,3.50683168
2017-02-01 07:19:00,3.35714984
2017-02-01 07:20:00,3.4212992
2017-02-01 07:21:00,4.298007119999999
2017-02-01 07:22:00,3.50683168
2017-02-01 07:23:00,3.9986434400000004
2017-02-01 07:24:00,4.1162506
2017-02-01 07:25:00,3.78481224
2017-02-01 07:26:00,3.9986434400000004
2017-02-01 07:27:00,3.30369204
2017-02-01 07:28:00,3.72066288
2017-02-01 07:29:00,3.50683168
2017-02-01 07:30:00,4.46907208
2017-02-01 07:31:00,3.5602894800000002
2017-02-01 07:32:00,3.5282147999999998
2017-02-01 07:33:00,3.39991608
2017-02-01 07:34:00,3.39991608
2017-02-01 07:35:00,3.25023424
2017-02-01 07:36:00,3.14331864
2017-02-01 07:37:00,2.5445912799999997
2017-02-01 07:38:00,2.7904971599999997
2017-02-01 07:39:00,3.01501992
2017-02-01 07:40:00,3.00432836
2017-02-01 07:41:00,2.4804419199999996
2017-02-01 07:42:00,2.89741276
2017-02-01 07:43:00,2.8011887200000003
2017-02-01 07:44:00,2.59804908
2017-02-01 07:45:00,2.7370393600000003
2017-02-01 07:46:00,2.57666596
2017-02-01 07:47:00,2.58735752
2017-02-01 07:48:00,2.76911404
2017-02-01 07:49:00,2.68358156
2017-02-01 07:50:00,2.74773092
2017-02-01 07:51:00,3.07916928
2017-02-01 07:52:00,2.9722536799999997
2017-02-01 07:53:00,2.10623732
2017-02-01 07:54:00,2.59804908
2017-02-01 07:55:00,2.06347108
2017-02-01 07:56:00,2.43767568
2017-02-01 07:57:00,2.27730228
2017-02-01 07:58:00,2.46975036
2017-02-01 07:59:00,2.26661072
2017-02-01 08:00:00,2.1703866799999996
2017-02-01 08:01:00,1.98863016
2017-02-01 08:02:00,2.71565624
2017-02-01 08:03:00,1.98863016
2017-02-01 08:04:00,2.7370393600000003
2017-02-01 08:05:00,2.84395496
2017-02-01 08:06:00,2.7370393600000003
2017-02-01 08:07:00,3.1967764400000003
2017-02-01 08:08:00,2.98294524
2017-02-01 08:09:00,2.6087406399999997
2017-02-01 08:10:00,3.39991608
2017-02-01 08:11:00,3.2823089199999997
2017-02-01 08:12:00,3.39991608
2017-02-01 08:13:00,2.5445912799999997
2017-02-01 08:14:00,3.45337388
2017-02-01 08:15:00,2.4804419199999996
2017-02-01 08:16:00,2.68358156
2017-02-01 08:17:00,2.36283476
2017-02-01 08:18:00,3.45337388
2017-02-01 08:19:00,3.2181595599999997
2017-02-01 08:20:00,3.06847772
2017-02-01 08:21:00,1.7747989599999998
2017-02-01 08:22:00,1.9244808
2017-02-01 08:23:00,3.22885112
2017-02-01 08:24:00,3.11124396
2017-02-01 08:25:00,3.06847772
2017-02-01 08:26:00,2.50182504
2017-02-01 08:27:00,2.8546465199999997
2017-02-01 08:28:00,2.4804419199999996
2017-02-01 08:29:00,3.2609258
2017-02-01 08:30:00,3.57098104
2017-02-01 08:31:00,2.91879588
2017-02-01 08:32:00,2.43767568
2017-02-01 08:33:00,2.74773092
2017-02-01 08:34:00,2.8011887200000003
2017-02-01 08:35:00,2.4911334800000002
2017-02-01 08:36:00,2.34145164
2017-02-01 08:37:00,2.18107824
2017-02-01 08:38:00,2.20246136
2017-02-01 08:39:00,2.27730228
2017-02-01 08:40:00,2.34145164
2017-02-01 08:41:00,2.9722536799999997
2017-02-01 08:42:00,2.11692888
2017-02-01 08:43:00,2.71565624
2017-02-01 08:44:00,2.0848542
2017-02-01 08:45:00,2.1490035599999997
2017-02-01 08:46:00,1.8389483199999999
2017-02-01 08:47:00,2.57666596
2017-02-01 08:48:00,2.15969512
2017-02-01 08:49:00,2.46975036
2017-02-01 08:50:00,2.3093769600000003
2017-02-01 08:51:00,2.25591916
2017-02-01 08:52:00,2.5445912799999997
2017-02-01 08:53:00,2.5552828400000003
2017-02-01 08:54:00,2.39490944
2017-02-01 08:55:00,3.4426823200000003
2017-02-01 08:56:00,2.71565624
2017-02-01 08:57:00,2.87602964
2017-02-01 08:58:00,2.70496468
2017-02-01 08:59:00,2.96156212
2017-02-01 09:00:00,2.57666596
2017-02-01 09:01:00,3.3678414
2017-02-01 09:02:00,2.0848542
2017-02-01 09:03:00,2.64081532
2017-02-01 09:04:00,3.18608488
2017-02-01 09:05:00,2.96156212
2017-02-01 09:06:00,3.38922452
2017-02-01 09:07:00,4.330081799999999
2017-02-01 09:08:00,3.5495979199999996
2017-02-01 09:09:00,4.1697084
2017-02-01 09:10:00,3.01501992
2017-02-01 09:11:00,2.96156212
2017-02-01 09:12:00,2.96156212
2017-02-01 09:13:00,3.05778616
2017-02-01 09:14:00,2.27730228
2017-02-01 09:15:00,2.8011887200000003
2017-02-01 09:16:00,3.0364030399999997
2017-02-01 09:17:00,3.4212992
2017-02-01 09:18:00,3.2823089199999997
2017-02-01 09:19:00,3.30369204
2017-02-01 09:20:00,2.5445912799999997
2017-02-01 09:21:00,3.2181595599999997
2017-02-01 09:22:00,2.76911404
2017-02-01 09:23:00,2.0313963999999998
2017-02-01 09:24:00,2.4804419199999996
2017-02-01 09:25:00,2.9294874400000004
2017-02-01 09:26:00,3.70997132
2017-02-01 09:27:00,3.34645828
2017-02-01 09:28:00,3.57098104
2017-02-01 09:29:00,3.742046
2017-02-01 09:30:00,3.33576672
2017-02-01 09:31:00,3.742046
2017-02-01 09:32:00,2.53389972
2017-02-01 09:33:00,2.7370393600000003
2017-02-01 09:34:00,3.34645828
2017-02-01 09:35:00,3.00432836
2017-02-01 09:36:00,2.15969512
2017-02-01 09:37:00,2.18107824
2017-02-01 09:38:00,2.64081532
2017-02-01 09:39:00,2.09554576
2017-02-01 09:40:00,2.53389972
2017-02-01 09:41:00,2.82257184
2017-02-01 09:42:00,3.49614012
2017-02-01 09:43:00,2.63012376
2017-02-01 09:44:00,2.10623732
2017-02-01 09:45:00,1.79618208
2017-02-01 09:46:00,2.68358156
2017-02-01 09:47:00,2.25591916
2017-02-01 09:48:00,2.3093769600000003
2017-02-01 09:49:00,2.0313963999999998
2017-02-01 09:50:00,2.64081532
2017-02-01 09:51:00,2.52320816
2017-02-01 09:52:00,2.58735752
2017-02-01 09:53:00,2.09554576
2017-02-01 09:54:00,2.66219844
2017-02-01 09:55:00,2.1703866799999996
2017-02-01 09:56:00,2.9722536799999997
2017-02-01 09:57:00,2.84395496
2017-02-01 09:58:00,2.58735752
2017-02-01 09:59:00,1.94586392
2017-02-01 10:00:00,2.09554576
2017-02-01 10:01:00,2.22384448
2017-02-01 10:02:00,2.70496468
2017-02-01 10:03:00,2.18107824
2017-02-01 10:04:00,2.42698412
2017-02-01 10:05:00,2.8653380800000003
2017-02-01 10:06:00,3.35714984
2017-02-01 10:07:00,3.742046
2017-02-01 10:08:00,2.96156212
2017-02-01 10:09:00,3.72066288
2017-02-01 10:10:00,3.30369204
2017-02-01 10:11:00,3.39991608
2017-02-01 10:12:00,3.76342912
2017-02-01 10:13:00,3.18608488
2017-02-01 10:14:00,3.11124396
2017-02-01 10:15:00,2.96156212
2017-02-01 10:16:00,2.76911404
2017-02-01 10:17:00,2.34145164
2017-02-01 10:18:00,2.38421788
2017-02-01 10:19:00,3.1326270800000002
2017-02-01 10:20:00,3.33576672
2017-02-01 10:21:00,2.8653380800000003
2017-02-01 10:22:00,2.32006852
2017-02-01 10:23:00,2.87602964
2017-02-01 10:24:00,2.57666596
2017-02-01 10:25:00,2.8653380800000003
2017-02-01 10:26:00,3.1326270800000002
2017-02-01 10:27:00,3.41060764
2017-02-01 10:28:00,3.05778616
2017-02-01 10:29:00,3.6244388400000003
2017-02-01 10:30:00,3.51752324
2017-02-01 10:31:00,3.474757
2017-02-01 10:32:00,2.68358156
2017-02-01 10:33:00,2.76911404
2017-02-01 10:34:00,2.4162925599999996
2017-02-01 10:35:00,2.7904971599999997
2017-02-01 10:36:00,2.4162925599999996
2017-02-01 10:37:00,2.05277952
2017-02-01 10:38:00,2.15969512
2017-02-01 10:39:00,2.59804908
2017-02-01 10:40:00,2.81188028
2017-02-01 10:41:00,2.27730228
2017-02-01 10:42:00,1.84963988
2017-02-01 10:43:00,2.68358156
2017-02-01 10:44:00,2.4804419199999996
2017-02-01 10:45:00,2.64081532
2017-02-01 10:46:00,2.0848542
2017-02-01 10:47:00,2.23453604
2017-02-01 10:48:00,2.39490944
2017-02-01 10:49:00,2.71565624
2017-02-01 10:50:00,3.3143836
2017-02-01 10:51:00,2.32006852
2017-02-01 10:52:00,1.88171456
2017-02-01 10:53:00,1.89240612
2017-02-01 10:54:00,2.38421788
2017-02-01 10:55:00,2.10623732
2017-02-01 10:56:00,1.9779386
2017-02-01 10:57:00,2.7904971599999997
2017-02-01 10:58:00,2.15969512
2017-02-01 10:59:00,2.09554576
2017-02-01 11:00:00,2.58735752
2017-02-01 11:01:00,2.8011887200000003
2017-02-01 11:02:00,2.3093769600000003
2017-02-01 11:03:00,3.08986084
2017-02-01 11:04:00,2.6087406399999997
2017-02-01 11:05:00,2.43767568
2017-02-01 11:06:00,2.23453604
2017-02-01 11:07:00,2.33076008
2017-02-01 11:08:00,2.28799384
2017-02-01 11:09:00,2.7370393600000003
2017-02-01 11:10:00,3.33576672
2017-02-01 11:11:00,2.84395496
2017-02-01 11:12:00,3.11124396
2017-02-01 11:13:00,2.58735752
2017-02-01 11:14:00,2.9294874400000004
2017-02-01 11:15:00,3.08986084
2017-02-01 11:16:00,2.57666596
2017-02-01 11:17:00,3.00432836
2017-02-01 11:18:00,2.4911334800000002
2017-02-01 11:19:00,2.34145164
2017-02-01 11:20:00,2.7370393600000003
2017-02-01 11:21:00,1.871023
2017-02-01 11:22:00,2.59804908
2017-02-01 11:23:00,2.6087406399999997
2017-02-01 11:24:00,2.27730228
2017-02-01 11:25:00,2.43767568
2017-02-01 11:26:00,2.18107824
2017-02-01 11:27:00,2.6087406399999997
2017-02-01 11:28:00,3.14331864
2017-02-01 11:29:00,2.4162925599999996
2017-02-01 11:30:00,1.89240612
2017-02-01 11:31:00,3.0364030399999997
2017-02-01 11:32:00,2.22384448
2017-02-01 11:33:00,2.3735263200000003
2017-02-01 11:34:00,2.8011887200000003
2017-02-01 11:35:00,2.4911334800000002
2017-02-01 11:36:00,2.8546465199999997
2017-02-01 11:37:00,2.44836724
2017-02-01 11:38:00,1.9779386
2017-02-01 11:39:00,2.05277952
2017-02-01 11:40:00,1.9779386
2017-02-01 11:41:00,2.0313963999999998
2017-02-01 11:42:00,2.15969512
2017-02-01 11:43:00,2.57666596
2017-02-01 11:44:00,2.22384448
